image_id,image_filename,bead_id,category_id,x,y,area,approx_radius
68,8_10240x stock m270_4xobj_4_grid_r1_c5.png,11870,1,228,23,46.0,3
68,8_10240x stock m270_4xobj_4_grid_r1_c5.png,11871,1,122,183,46.0,3
68,8_10240x stock m270_4xobj_4_grid_r1_c5.png,11872,1,208,505,46.0,3
68,8_10240x stock m270_4xobj_4_grid_r1_c5.png,11873,1,286,72,46.0,3
68,8_10240x stock m270_4xobj_4_grid_r1_c5.png,11874,1,108,81,46.0,3
68,8_10240x stock m270_4xobj_4_grid_r1_c5.png,11875,1,503,133,46.0,3
68,8_10240x stock m270_4xobj_4_grid_r1_c5.png,11876,1,339,146,46.0,3
68,8_10240x stock m270_4xobj_4_grid_r1_c5.png,11877,1,146,177,46.0,3
68,8_10240x stock m270_4xobj_4_grid_r1_c5.png,11878,1,149,197,74.5,4
68,8_10240x stock m270_4xobj_4_grid_r1_c5.png,11879,1,141,225,46.0,3
68,8_10240x stock m270_4xobj_4_grid_r1_c5.png,11880,1,341,228,46.0,3
68,8_10240x stock m270_4xobj_4_grid_r1_c5.png,11881,1,44,296,46.0,3
68,8_10240x stock m270_4xobj_4_grid_r1_c5.png,11882,1,147,304,46.0,3
68,8_10240x stock m270_4xobj_4_grid_r1_c5.png,11883,1,508,388,27.5,2
68,8_10240x stock m270_4xobj_4_grid_r1_c5.png,11884,1,9,489,46.0,3
68,8_10240x stock m270_4xobj_4_grid_r1_c5.png,11885,1,384,131,74.5,4
68,8_10240x stock m270_4xobj_4_grid_r1_c5.png,11886,1,357,37,190.0,7
