image_id,image_filename,bead_id,category_id,x,y,area,approx_radius
52,6_320x stock m270_4x obj_grid_r2_c6.png,10008,1,456,244,74.5,4
52,6_320x stock m270_4x obj_grid_r2_c6.png,10009,1,226,183,74.5,4
52,6_320x stock m270_4x obj_grid_r2_c6.png,10010,1,400,210,74.5,4
52,6_320x stock m270_4x obj_grid_r2_c6.png,10011,1,87,180,104.0,5
52,6_320x stock m270_4x obj_grid_r2_c6.png,10012,1,390,58,104.0,5
52,6_320x stock m270_4x obj_grid_r2_c6.png,10013,1,176,15,104.0,5
52,6_320x stock m270_4x obj_grid_r2_c6.png,10014,1,442,433,46.0,3
52,6_320x stock m270_4x obj_grid_r2_c6.png,10015,1,169,212,74.5,4
52,6_320x stock m270_4x obj_grid_r2_c6.png,10016,1,380,33,46.0,3
52,6_320x stock m270_4x obj_grid_r2_c6.png,10017,1,437,318,46.0,3
52,6_320x stock m270_4x obj_grid_r2_c6.png,10018,1,447,272,104.0,5
52,6_320x stock m270_4x obj_grid_r2_c6.png,10019,1,345,229,104.0,5
52,6_320x stock m270_4x obj_grid_r2_c6.png,10020,1,42,149,74.5,4
52,6_320x stock m270_4x obj_grid_r2_c6.png,10021,1,424,100,74.5,4
52,6_320x stock m270_4x obj_grid_r2_c6.png,10022,1,101,84,46.0,3
52,6_320x stock m270_4x obj_grid_r2_c6.png,10023,1,218,47,74.5,4
52,6_320x stock m270_4x obj_grid_r2_c6.png,10024,1,149,48,74.5,4
52,6_320x stock m270_4x obj_grid_r2_c6.png,10025,1,496,32,46.0,3
52,6_320x stock m270_4x obj_grid_r2_c6.png,10026,1,442,473,74.5,4
52,6_320x stock m270_4x obj_grid_r2_c6.png,10027,1,228,442,104.0,5
52,6_320x stock m270_4x obj_grid_r2_c6.png,10028,1,362,326,104.0,5
52,6_320x stock m270_4x obj_grid_r2_c6.png,10029,1,383,273,31.5,3
52,6_320x stock m270_4x obj_grid_r2_c6.png,10030,1,102,255,46.0,3
52,6_320x stock m270_4x obj_grid_r2_c6.png,10031,1,478,225,74.5,4
52,6_320x stock m270_4x obj_grid_r2_c6.png,10032,1,356,206,104.0,5
52,6_320x stock m270_4x obj_grid_r2_c6.png,10033,1,130,197,74.5,4
52,6_320x stock m270_4x obj_grid_r2_c6.png,10034,1,348,167,104.0,5
52,6_320x stock m270_4x obj_grid_r2_c6.png,10035,1,8,163,74.5,4
52,6_320x stock m270_4x obj_grid_r2_c6.png,10036,1,95,154,74.5,4
52,6_320x stock m270_4x obj_grid_r2_c6.png,10037,1,164,149,104.0,5
52,6_320x stock m270_4x obj_grid_r2_c6.png,10038,1,326,131,31.5,3
52,6_320x stock m270_4x obj_grid_r2_c6.png,10039,1,155,126,46.0,3
52,6_320x stock m270_4x obj_grid_r2_c6.png,10040,1,166,92,46.0,3
52,6_320x stock m270_4x obj_grid_r2_c6.png,10041,1,125,91,104.0,5
52,6_320x stock m270_4x obj_grid_r2_c6.png,10042,1,279,73,74.5,4
52,6_320x stock m270_4x obj_grid_r2_c6.png,10043,1,459,56,46.0,3
52,6_320x stock m270_4x obj_grid_r2_c6.png,10044,1,456,41,74.5,4
52,6_320x stock m270_4x obj_grid_r2_c6.png,10045,1,304,500,46.0,3
52,6_320x stock m270_4x obj_grid_r2_c6.png,10046,1,227,485,46.0,3
52,6_320x stock m270_4x obj_grid_r2_c6.png,10047,1,209,465,74.5,4
52,6_320x stock m270_4x obj_grid_r2_c6.png,10048,1,423,452,74.5,4
52,6_320x stock m270_4x obj_grid_r2_c6.png,10049,1,87,428,74.5,4
52,6_320x stock m270_4x obj_grid_r2_c6.png,10050,1,13,417,74.5,4
52,6_320x stock m270_4x obj_grid_r2_c6.png,10051,1,269,404,74.5,4
52,6_320x stock m270_4x obj_grid_r2_c6.png,10052,1,339,383,74.5,4
52,6_320x stock m270_4x obj_grid_r2_c6.png,10053,1,395,344,74.5,4
52,6_320x stock m270_4x obj_grid_r2_c6.png,10054,1,493,301,46.0,3
52,6_320x stock m270_4x obj_grid_r2_c6.png,10055,1,267,265,46.0,3
52,6_320x stock m270_4x obj_grid_r2_c6.png,10056,1,80,103,104.0,5
52,6_320x stock m270_4x obj_grid_r2_c6.png,10057,1,470,87,104.0,5
52,6_320x stock m270_4x obj_grid_r2_c6.png,10058,1,452,19,46.0,3
52,6_320x stock m270_4x obj_grid_r2_c6.png,10059,1,153,5,46.0,3
