image_id,image_filename,bead_id,category_id,x,y,area,approx_radius
9,3_320x stock m270_4xobj_3_grid_r3_c6.png,3988,1,52,89,46.0,3
9,3_320x stock m270_4xobj_3_grid_r3_c6.png,3989,1,104,81,46.0,3
9,3_320x stock m270_4xobj_3_grid_r3_c6.png,3990,1,43,83,46.0,3
9,3_320x stock m270_4xobj_3_grid_r3_c6.png,3991,1,412,74,46.0,3
9,3_320x stock m270_4xobj_3_grid_r3_c6.png,3992,1,226,72,31.5,3
9,3_320x stock m270_4xobj_3_grid_r3_c6.png,3993,1,184,68,31.5,3
9,3_320x stock m270_4xobj_3_grid_r3_c6.png,3994,1,275,62,46.0,3
9,3_320x stock m270_4xobj_3_grid_r3_c6.png,3995,1,440,56,74.5,4
9,3_320x stock m270_4xobj_3_grid_r3_c6.png,3996,1,361,57,74.5,4
9,3_320x stock m270_4xobj_3_grid_r3_c6.png,3997,1,222,55,46.0,3
9,3_320x stock m270_4xobj_3_grid_r3_c6.png,3998,1,303,50,31.5,3
9,3_320x stock m270_4xobj_3_grid_r3_c6.png,3999,1,132,50,74.5,4
9,3_320x stock m270_4xobj_3_grid_r3_c6.png,4000,1,411,43,46.0,3
9,3_320x stock m270_4xobj_3_grid_r3_c6.png,4001,1,251,41,31.5,3
9,3_320x stock m270_4xobj_3_grid_r3_c6.png,4002,1,103,40,46.0,3
9,3_320x stock m270_4xobj_3_grid_r3_c6.png,4003,1,195,39,46.0,3
9,3_320x stock m270_4xobj_3_grid_r3_c6.png,4004,1,70,34,31.5,3
9,3_320x stock m270_4xobj_3_grid_r3_c6.png,4005,1,141,32,74.5,4
9,3_320x stock m270_4xobj_3_grid_r3_c6.png,4006,1,271,29,46.0,3
9,3_320x stock m270_4xobj_3_grid_r3_c6.png,4007,1,168,28,46.0,3
9,3_320x stock m270_4xobj_3_grid_r3_c6.png,4008,1,37,25,74.5,4
9,3_320x stock m270_4xobj_3_grid_r3_c6.png,4009,1,408,23,46.0,3
9,3_320x stock m270_4xobj_3_grid_r3_c6.png,4010,1,195,12,46.0,3
9,3_320x stock m270_4xobj_3_grid_r3_c6.png,4011,1,338,6,46.0,3
9,3_320x stock m270_4xobj_3_grid_r3_c6.png,4012,1,403,3,31.5,3
9,3_320x stock m270_4xobj_3_grid_r3_c6.png,4013,1,221,2,28.0,2
9,3_320x stock m270_4xobj_3_grid_r3_c6.png,4014,1,148,3,43.0,3
9,3_320x stock m270_4xobj_3_grid_r3_c6.png,4015,1,68,484,46.0,3
9,3_320x stock m270_4xobj_3_grid_r3_c6.png,4016,1,448,479,46.0,3
9,3_320x stock m270_4xobj_3_grid_r3_c6.png,4017,1,280,475,46.0,3
9,3_320x stock m270_4xobj_3_grid_r3_c6.png,4018,1,74,467,31.5,3
9,3_320x stock m270_4xobj_3_grid_r3_c6.png,4019,1,472,450,46.0,3
9,3_320x stock m270_4xobj_3_grid_r3_c6.png,4020,1,367,429,46.0,3
9,3_320x stock m270_4xobj_3_grid_r3_c6.png,4021,1,8,424,46.0,3
9,3_320x stock m270_4xobj_3_grid_r3_c6.png,4022,1,508,422,27.5,2
9,3_320x stock m270_4xobj_3_grid_r3_c6.png,4023,1,240,416,46.0,3
9,3_320x stock m270_4xobj_3_grid_r3_c6.png,4024,1,484,411,74.5,4
9,3_320x stock m270_4xobj_3_grid_r3_c6.png,4025,1,160,412,31.5,3
9,3_320x stock m270_4xobj_3_grid_r3_c6.png,4026,1,157,402,31.5,3
9,3_320x stock m270_4xobj_3_grid_r3_c6.png,4027,1,225,396,31.5,3
9,3_320x stock m270_4xobj_3_grid_r3_c6.png,4028,1,245,395,190.0,7
9,3_320x stock m270_4xobj_3_grid_r3_c6.png,4029,1,329,385,46.0,3
9,3_320x stock m270_4xobj_3_grid_r3_c6.png,4030,1,396,379,46.0,3
9,3_320x stock m270_4xobj_3_grid_r3_c6.png,4031,1,360,376,46.0,3
9,3_320x stock m270_4xobj_3_grid_r3_c6.png,4032,1,278,375,46.0,3
9,3_320x stock m270_4xobj_3_grid_r3_c6.png,4033,1,261,377,31.5,3
9,3_320x stock m270_4xobj_3_grid_r3_c6.png,4034,1,337,374,31.5,3
9,3_320x stock m270_4xobj_3_grid_r3_c6.png,4035,1,6,358,46.0,3
9,3_320x stock m270_4xobj_3_grid_r3_c6.png,4036,1,217,343,31.5,3
9,3_320x stock m270_4xobj_3_grid_r3_c6.png,4037,1,95,335,46.0,3
9,3_320x stock m270_4xobj_3_grid_r3_c6.png,4038,1,298,328,31.5,3
9,3_320x stock m270_4xobj_3_grid_r3_c6.png,4039,1,155,328,31.5,3
9,3_320x stock m270_4xobj_3_grid_r3_c6.png,4040,1,326,322,31.5,3
9,3_320x stock m270_4xobj_3_grid_r3_c6.png,4041,1,83,319,31.5,3
9,3_320x stock m270_4xobj_3_grid_r3_c6.png,4042,1,299,317,31.5,3
9,3_320x stock m270_4xobj_3_grid_r3_c6.png,4043,1,395,309,31.5,3
9,3_320x stock m270_4xobj_3_grid_r3_c6.png,4044,1,339,307,46.0,3
9,3_320x stock m270_4xobj_3_grid_r3_c6.png,4045,1,289,300,46.0,3
9,3_320x stock m270_4xobj_3_grid_r3_c6.png,4046,1,188,291,31.5,3
9,3_320x stock m270_4xobj_3_grid_r3_c6.png,4047,1,175,283,46.0,3
9,3_320x stock m270_4xobj_3_grid_r3_c6.png,4048,1,290,280,46.0,3
9,3_320x stock m270_4xobj_3_grid_r3_c6.png,4049,1,434,279,31.5,3
9,3_320x stock m270_4xobj_3_grid_r3_c6.png,4050,1,11,279,46.0,3
9,3_320x stock m270_4xobj_3_grid_r3_c6.png,4051,1,342,269,46.0,3
9,3_320x stock m270_4xobj_3_grid_r3_c6.png,4052,1,297,266,31.5,3
9,3_320x stock m270_4xobj_3_grid_r3_c6.png,4053,1,318,264,46.0,3
9,3_320x stock m270_4xobj_3_grid_r3_c6.png,4054,1,183,262,46.0,3
9,3_320x stock m270_4xobj_3_grid_r3_c6.png,4055,1,166,263,46.0,3
9,3_320x stock m270_4xobj_3_grid_r3_c6.png,4056,1,70,255,46.0,3
9,3_320x stock m270_4xobj_3_grid_r3_c6.png,4057,1,161,250,46.0,3
9,3_320x stock m270_4xobj_3_grid_r3_c6.png,4058,1,102,238,46.0,3
