image_id,image_filename,bead_id,category_id,x,y,area,approx_radius
53,03-01-25 2 44 52_crop_17.png,8306,1,443,315,74.5,4
53,03-01-25 2 44 52_crop_17.png,8307,1,459,331,74.5,4
53,03-01-25 2 44 52_crop_17.png,8308,1,491,313,74.5,4
53,03-01-25 2 44 52_crop_17.png,8309,1,488,406,74.5,4
53,03-01-25 2 44 52_crop_17.png,8310,1,489,416,74.5,4
53,03-01-25 2 44 52_crop_17.png,8311,1,507,407,55.5,4
53,03-01-25 2 44 52_crop_17.png,8312,1,394,104,74.5,4
53,03-01-25 2 44 52_crop_17.png,8313,1,460,485,74.5,4
53,03-01-25 2 44 52_crop_17.png,8314,1,469,468,74.5,4
53,03-01-25 2 44 52_crop_17.png,8315,1,481,509,25.5,2
53,03-01-25 2 44 52_crop_17.png,8316,1,497,451,74.5,4
53,03-01-25 2 44 52_crop_17.png,8317,1,463,392,74.5,4
53,03-01-25 2 44 52_crop_17.png,8318,1,497,459,74.5,4
53,03-01-25 2 44 52_crop_17.png,8319,1,455,479,74.5,4
53,03-01-25 2 44 52_crop_17.png,8320,1,423,99,74.5,4
53,03-01-25 2 44 52_crop_17.png,8321,1,428,130,74.5,4
53,03-01-25 2 44 52_crop_17.png,8322,1,415,150,74.5,4
53,03-01-25 2 44 52_crop_17.png,8323,1,402,168,74.5,4
53,03-01-25 2 44 52_crop_17.png,8324,1,416,200,74.5,4
53,03-01-25 2 44 52_crop_17.png,8325,1,408,207,74.5,4
53,03-01-25 2 44 52_crop_17.png,8326,1,426,176,74.5,4
53,03-01-25 2 44 52_crop_17.png,8327,1,443,176,74.5,4
53,03-01-25 2 44 52_crop_17.png,8328,1,446,195,74.5,4
53,03-01-25 2 44 52_crop_17.png,8329,1,481,195,74.5,4
53,03-01-25 2 44 52_crop_17.png,8330,1,488,226,74.5,4
53,03-01-25 2 44 52_crop_17.png,8331,1,507,212,63.5,4
53,03-01-25 2 44 52_crop_17.png,8332,1,508,134,36.5,3
53,03-01-25 2 44 52_crop_17.png,8333,1,493,105,74.5,4
53,03-01-25 2 44 52_crop_17.png,8334,1,508,93,46.5,3
53,03-01-25 2 44 52_crop_17.png,8335,1,474,86,74.5,4
53,03-01-25 2 44 52_crop_17.png,8336,1,470,70,74.5,4
53,03-01-25 2 44 52_crop_17.png,8337,1,487,38,74.5,4
53,03-01-25 2 44 52_crop_17.png,8338,1,485,8,74.5,4
53,03-01-25 2 44 52_crop_17.png,8339,1,489,2,39.0,3
53,03-01-25 2 44 52_crop_17.png,8340,1,446,44,74.5,4
53,03-01-25 2 44 52_crop_17.png,8341,1,431,53,74.5,4
53,03-01-25 2 44 52_crop_17.png,8342,1,420,58,74.5,4
53,03-01-25 2 44 52_crop_17.png,8343,1,390,66,74.5,4
53,03-01-25 2 44 52_crop_17.png,8344,1,381,76,74.5,4
53,03-01-25 2 44 52_crop_17.png,8345,1,345,57,74.5,4
53,03-01-25 2 44 52_crop_17.png,8346,1,343,18,74.5,4
53,03-01-25 2 44 52_crop_17.png,8347,1,368,15,74.5,4
53,03-01-25 2 44 52_crop_17.png,8348,1,313,7,74.5,4
53,03-01-25 2 44 52_crop_17.png,8349,1,280,22,74.5,4
53,03-01-25 2 44 52_crop_17.png,8350,1,272,58,74.5,4
53,03-01-25 2 44 52_crop_17.png,8351,1,265,69,74.5,4
53,03-01-25 2 44 52_crop_17.png,8352,1,267,81,74.5,4
53,03-01-25 2 44 52_crop_17.png,8353,1,355,196,74.5,4
53,03-01-25 2 44 52_crop_17.png,8354,1,414,226,74.5,4
53,03-01-25 2 44 52_crop_17.png,8355,1,432,233,74.5,4
53,03-01-25 2 44 52_crop_17.png,8356,1,430,241,74.5,4
53,03-01-25 2 44 52_crop_17.png,8357,1,348,223,74.5,4
53,03-01-25 2 44 52_crop_17.png,8358,1,239,123,74.5,4
53,03-01-25 2 44 52_crop_17.png,8359,1,247,91,74.5,4
53,03-01-25 2 44 52_crop_17.png,8360,1,247,69,74.5,4
53,03-01-25 2 44 52_crop_17.png,8361,1,205,105,74.5,4
