image_id,image_filename,bead_id,category_id,x,y,area,approx_radius
50,6_320x stock m270_4x obj_grid_r2_c6.png,10698,1,295,409,46.0,3
50,6_320x stock m270_4x obj_grid_r2_c6.png,10699,1,217,410,46.0,3
50,6_320x stock m270_4x obj_grid_r2_c6.png,10700,1,87,180,190.0,7
50,6_320x stock m270_4x obj_grid_r2_c6.png,10701,1,226,183,104.0,5
50,6_320x stock m270_4x obj_grid_r2_c6.png,10702,1,456,244,104.0,5
50,6_320x stock m270_4x obj_grid_r2_c6.png,10703,1,90,352,31.5,3
50,6_320x stock m270_4x obj_grid_r2_c6.png,10704,1,288,390,31.5,3
50,6_320x stock m270_4x obj_grid_r2_c6.png,10705,1,295,385,31.5,3
50,6_320x stock m270_4x obj_grid_r2_c6.png,10706,1,131,326,31.5,3
50,6_320x stock m270_4x obj_grid_r2_c6.png,10707,1,128,317,31.5,3
50,6_320x stock m270_4x obj_grid_r2_c6.png,10708,1,201,304,31.5,3
50,6_320x stock m270_4x obj_grid_r2_c6.png,10709,1,206,298,31.5,3
50,6_320x stock m270_4x obj_grid_r2_c6.png,10710,1,38,321,31.5,3
50,6_320x stock m270_4x obj_grid_r2_c6.png,10711,1,35,314,31.5,3
50,6_320x stock m270_4x obj_grid_r2_c6.png,10712,1,165,214,31.5,3
50,6_320x stock m270_4x obj_grid_r2_c6.png,10713,1,171,212,31.5,3
50,6_320x stock m270_4x obj_grid_r2_c6.png,10714,1,316,244,31.5,3
50,6_320x stock m270_4x obj_grid_r2_c6.png,10715,1,320,253,31.5,3
50,6_320x stock m270_4x obj_grid_r2_c6.png,10716,1,400,255,31.5,3
50,6_320x stock m270_4x obj_grid_r2_c6.png,10717,1,403,247,31.5,3
50,6_320x stock m270_4x obj_grid_r2_c6.png,10718,1,390,244,31.5,3
50,6_320x stock m270_4x obj_grid_r2_c6.png,10719,1,387,234,31.5,3
50,6_320x stock m270_4x obj_grid_r2_c6.png,10720,1,330,221,31.5,3
50,6_320x stock m270_4x obj_grid_r2_c6.png,10721,1,322,223,31.5,3
50,6_320x stock m270_4x obj_grid_r2_c6.png,10722,1,326,233,31.5,3
50,6_320x stock m270_4x obj_grid_r2_c6.png,10723,1,347,235,31.5,3
50,6_320x stock m270_4x obj_grid_r2_c6.png,10724,1,343,229,31.5,3
50,6_320x stock m270_4x obj_grid_r2_c6.png,10725,1,347,223,31.5,3
50,6_320x stock m270_4x obj_grid_r2_c6.png,10726,1,391,266,31.5,3
50,6_320x stock m270_4x obj_grid_r2_c6.png,10727,1,383,270,31.5,3
50,6_320x stock m270_4x obj_grid_r2_c6.png,10728,1,384,276,31.5,3
50,6_320x stock m270_4x obj_grid_r2_c6.png,10729,1,409,300,31.5,3
50,6_320x stock m270_4x obj_grid_r2_c6.png,10730,1,416,297,31.5,3
50,6_320x stock m270_4x obj_grid_r2_c6.png,10731,1,415,208,31.5,3
50,6_320x stock m270_4x obj_grid_r2_c6.png,10732,1,411,200,31.5,3
50,6_320x stock m270_4x obj_grid_r2_c6.png,10733,1,414,193,31.5,3
50,6_320x stock m270_4x obj_grid_r2_c6.png,10734,1,416,186,31.5,3
50,6_320x stock m270_4x obj_grid_r2_c6.png,10735,1,318,200,31.5,3
50,6_320x stock m270_4x obj_grid_r2_c6.png,10736,1,310,195,31.5,3
50,6_320x stock m270_4x obj_grid_r2_c6.png,10737,1,308,185,31.5,3
50,6_320x stock m270_4x obj_grid_r2_c6.png,10738,1,317,179,31.5,3
50,6_320x stock m270_4x obj_grid_r2_c6.png,10739,1,254,270,31.5,3
50,6_320x stock m270_4x obj_grid_r2_c6.png,10740,1,256,262,31.5,3
50,6_320x stock m270_4x obj_grid_r2_c6.png,10741,1,270,269,31.5,3
50,6_320x stock m270_4x obj_grid_r2_c6.png,10742,1,266,262,31.5,3
50,6_320x stock m270_4x obj_grid_r2_c6.png,10743,1,41,209,31.5,3
50,6_320x stock m270_4x obj_grid_r2_c6.png,10744,1,50,214,31.5,3
50,6_320x stock m270_4x obj_grid_r2_c6.png,10745,1,27,230,31.5,3
50,6_320x stock m270_4x obj_grid_r2_c6.png,10746,1,30,237,31.5,3
50,6_320x stock m270_4x obj_grid_r2_c6.png,10747,1,96,247,31.5,3
50,6_320x stock m270_4x obj_grid_r2_c6.png,10748,1,200,238,31.5,3
50,6_320x stock m270_4x obj_grid_r2_c6.png,10749,1,206,260,31.5,3
50,6_320x stock m270_4x obj_grid_r2_c6.png,10750,1,201,250,31.5,3
50,6_320x stock m270_4x obj_grid_r2_c6.png,10751,1,41,156,31.5,3
50,6_320x stock m270_4x obj_grid_r2_c6.png,10752,1,41,148,31.5,3
50,6_320x stock m270_4x obj_grid_r2_c6.png,10753,1,48,147,31.5,3
50,6_320x stock m270_4x obj_grid_r2_c6.png,10754,1,166,154,31.5,3
50,6_320x stock m270_4x obj_grid_r2_c6.png,10755,1,165,144,31.5,3
50,6_320x stock m270_4x obj_grid_r2_c6.png,10756,1,95,152,31.5,3
50,6_320x stock m270_4x obj_grid_r2_c6.png,10757,1,95,158,31.5,3
50,6_320x stock m270_4x obj_grid_r2_c6.png,10758,1,108,51,31.5,3
50,6_320x stock m270_4x obj_grid_r2_c6.png,10759,1,96,46,31.5,3
50,6_320x stock m270_4x obj_grid_r2_c6.png,10760,1,71,39,31.5,3
50,6_320x stock m270_4x obj_grid_r2_c6.png,10761,1,70,27,31.5,3
50,6_320x stock m270_4x obj_grid_r2_c6.png,10762,1,229,10,31.5,3
50,6_320x stock m270_4x obj_grid_r2_c6.png,10763,1,210,45,31.5,3
50,6_320x stock m270_4x obj_grid_r2_c6.png,10764,1,222,42,31.5,3
50,6_320x stock m270_4x obj_grid_r2_c6.png,10765,1,219,50,31.5,3
50,6_320x stock m270_4x obj_grid_r2_c6.png,10766,1,307,8,31.5,3
50,6_320x stock m270_4x obj_grid_r2_c6.png,10767,1,297,2,28.0,2
50,6_320x stock m270_4x obj_grid_r2_c6.png,10768,1,78,104,31.5,3
50,6_320x stock m270_4x obj_grid_r2_c6.png,10769,1,84,100,31.5,3
50,6_320x stock m270_4x obj_grid_r2_c6.png,10770,1,3,73,31.5,3
50,6_320x stock m270_4x obj_grid_r2_c6.png,10771,1,293,86,31.5,3
50,6_320x stock m270_4x obj_grid_r2_c6.png,10772,1,304,87,31.5,3
50,6_320x stock m270_4x obj_grid_r2_c6.png,10773,1,346,170,31.5,3
50,6_320x stock m270_4x obj_grid_r2_c6.png,10774,1,351,165,31.5,3
50,6_320x stock m270_4x obj_grid_r2_c6.png,10775,1,334,124,31.5,3
50,6_320x stock m270_4x obj_grid_r2_c6.png,10776,1,327,132,31.5,3
50,6_320x stock m270_4x obj_grid_r2_c6.png,10777,1,362,133,31.5,3
50,6_320x stock m270_4x obj_grid_r2_c6.png,10778,1,365,143,31.5,3
50,6_320x stock m270_4x obj_grid_r2_c6.png,10779,1,372,93,31.5,3
50,6_320x stock m270_4x obj_grid_r2_c6.png,10780,1,381,92,31.5,3
50,6_320x stock m270_4x obj_grid_r2_c6.png,10781,1,398,113,31.5,3
50,6_320x stock m270_4x obj_grid_r2_c6.png,10782,1,407,134,31.5,3
50,6_320x stock m270_4x obj_grid_r2_c6.png,10783,1,418,136,31.5,3
50,6_320x stock m270_4x obj_grid_r2_c6.png,10784,1,436,105,31.5,3
50,6_320x stock m270_4x obj_grid_r2_c6.png,10785,1,428,95,31.5,3
50,6_320x stock m270_4x obj_grid_r2_c6.png,10786,1,427,102,31.5,3
50,6_320x stock m270_4x obj_grid_r2_c6.png,10787,1,419,103,31.5,3
50,6_320x stock m270_4x obj_grid_r2_c6.png,10788,1,394,102,31.5,3
50,6_320x stock m270_4x obj_grid_r2_c6.png,10789,1,389,32,31.5,3
50,6_320x stock m270_4x obj_grid_r2_c6.png,10790,1,378,38,31.5,3
50,6_320x stock m270_4x obj_grid_r2_c6.png,10791,1,379,30,31.5,3
50,6_320x stock m270_4x obj_grid_r2_c6.png,10792,1,434,230,31.5,3
50,6_320x stock m270_4x obj_grid_r2_c6.png,10793,1,434,239,31.5,3
50,6_320x stock m270_4x obj_grid_r2_c6.png,10794,1,443,245,31.5,3
50,6_320x stock m270_4x obj_grid_r2_c6.png,10795,1,508,175,27.5,2
50,6_320x stock m270_4x obj_grid_r2_c6.png,10796,1,508,148,31.5,3
50,6_320x stock m270_4x obj_grid_r2_c6.png,10797,1,508,138,31.5,3
50,6_320x stock m270_4x obj_grid_r2_c6.png,10798,1,508,128,27.5,2
50,6_320x stock m270_4x obj_grid_r2_c6.png,10799,1,500,155,31.5,3
50,6_320x stock m270_4x obj_grid_r2_c6.png,10800,1,219,336,31.5,3
50,6_320x stock m270_4x obj_grid_r2_c6.png,10801,1,317,364,31.5,3
50,6_320x stock m270_4x obj_grid_r2_c6.png,10802,1,308,358,31.5,3
50,6_320x stock m270_4x obj_grid_r2_c6.png,10803,1,301,364,31.5,3
50,6_320x stock m270_4x obj_grid_r2_c6.png,10804,1,307,368,31.5,3
50,6_320x stock m270_4x obj_grid_r2_c6.png,10805,1,362,353,31.5,3
50,6_320x stock m270_4x obj_grid_r2_c6.png,10806,1,338,379,31.5,3
50,6_320x stock m270_4x obj_grid_r2_c6.png,10807,1,340,387,31.5,3
50,6_320x stock m270_4x obj_grid_r2_c6.png,10808,1,332,412,31.5,3
50,6_320x stock m270_4x obj_grid_r2_c6.png,10809,1,331,405,31.5,3
50,6_320x stock m270_4x obj_grid_r2_c6.png,10810,1,87,475,31.5,3
50,6_320x stock m270_4x obj_grid_r2_c6.png,10811,1,164,446,31.5,3
50,6_320x stock m270_4x obj_grid_r2_c6.png,10812,1,170,447,31.5,3
50,6_320x stock m270_4x obj_grid_r2_c6.png,10813,1,178,449,31.5,3
50,6_320x stock m270_4x obj_grid_r2_c6.png,10814,1,189,452,31.5,3
50,6_320x stock m270_4x obj_grid_r2_c6.png,10815,1,226,490,31.5,3
50,6_320x stock m270_4x obj_grid_r2_c6.png,10816,1,226,483,31.5,3
50,6_320x stock m270_4x obj_grid_r2_c6.png,10817,1,235,485,31.5,3
50,6_320x stock m270_4x obj_grid_r2_c6.png,10818,1,209,458,31.5,3
50,6_320x stock m270_4x obj_grid_r2_c6.png,10819,1,211,465,31.5,3
50,6_320x stock m270_4x obj_grid_r2_c6.png,10820,1,207,471,31.5,3
50,6_320x stock m270_4x obj_grid_r2_c6.png,10821,1,208,442,31.5,3
50,6_320x stock m270_4x obj_grid_r2_c6.png,10822,1,212,434,31.5,3
50,6_320x stock m270_4x obj_grid_r2_c6.png,10823,1,228,424,31.5,3
50,6_320x stock m270_4x obj_grid_r2_c6.png,10824,1,237,428,31.5,3
50,6_320x stock m270_4x obj_grid_r2_c6.png,10825,1,204,375,31.5,3
50,6_320x stock m270_4x obj_grid_r2_c6.png,10826,1,211,370,31.5,3
50,6_320x stock m270_4x obj_grid_r2_c6.png,10827,1,80,469,31.5,3
50,6_320x stock m270_4x obj_grid_r2_c6.png,10828,1,15,442,31.5,3
50,6_320x stock m270_4x obj_grid_r2_c6.png,10829,1,290,483,31.5,3
50,6_320x stock m270_4x obj_grid_r2_c6.png,10830,1,294,493,31.5,3
50,6_320x stock m270_4x obj_grid_r2_c6.png,10831,1,312,492,31.5,3
50,6_320x stock m270_4x obj_grid_r2_c6.png,10832,1,320,497,31.5,3
50,6_320x stock m270_4x obj_grid_r2_c6.png,10833,1,466,403,31.5,3
50,6_320x stock m270_4x obj_grid_r2_c6.png,10834,1,468,394,31.5,3
50,6_320x stock m270_4x obj_grid_r2_c6.png,10835,1,468,385,31.5,3
50,6_320x stock m270_4x obj_grid_r2_c6.png,10836,1,412,413,31.5,3
50,6_320x stock m270_4x obj_grid_r2_c6.png,10837,1,405,408,31.5,3
50,6_320x stock m270_4x obj_grid_r2_c6.png,10838,1,443,446,31.5,3
50,6_320x stock m270_4x obj_grid_r2_c6.png,10839,1,434,440,31.5,3
50,6_320x stock m270_4x obj_grid_r2_c6.png,10840,1,411,455,31.5,3
50,6_320x stock m270_4x obj_grid_r2_c6.png,10841,1,413,464,31.5,3
50,6_320x stock m270_4x obj_grid_r2_c6.png,10842,1,466,508,26.5,2
50,6_320x stock m270_4x obj_grid_r2_c6.png,10843,1,432,488,31.5,3
50,6_320x stock m270_4x obj_grid_r2_c6.png,10844,1,441,494,31.5,3
50,6_320x stock m270_4x obj_grid_r2_c6.png,10845,1,418,496,31.5,3
50,6_320x stock m270_4x obj_grid_r2_c6.png,10846,1,414,504,31.5,3
50,6_320x stock m270_4x obj_grid_r2_c6.png,10847,1,376,508,31.5,3
50,6_320x stock m270_4x obj_grid_r2_c6.png,10848,1,480,453,31.5,3
50,6_320x stock m270_4x obj_grid_r2_c6.png,10849,1,490,450,31.5,3
50,6_320x stock m270_4x obj_grid_r2_c6.png,10850,1,498,446,31.5,3
50,6_320x stock m270_4x obj_grid_r2_c6.png,10851,1,508,417,27.5,2
50,6_320x stock m270_4x obj_grid_r2_c6.png,10852,1,469,497,31.5,3
50,6_320x stock m270_4x obj_grid_r2_c6.png,10853,1,476,502,31.5,3
50,6_320x stock m270_4x obj_grid_r2_c6.png,10854,1,482,305,31.5,3
50,6_320x stock m270_4x obj_grid_r2_c6.png,10855,1,399,346,31.5,3
50,6_320x stock m270_4x obj_grid_r2_c6.png,10856,1,393,343,31.5,3
50,6_320x stock m270_4x obj_grid_r2_c6.png,10857,1,452,277,31.5,3
50,6_320x stock m270_4x obj_grid_r2_c6.png,10858,1,446,267,31.5,3
50,6_320x stock m270_4x obj_grid_r2_c6.png,10859,1,445,274,31.5,3
50,6_320x stock m270_4x obj_grid_r2_c6.png,10860,1,233,446,31.5,3
50,6_320x stock m270_4x obj_grid_r2_c6.png,10861,1,226,437,31.5,3
50,6_320x stock m270_4x obj_grid_r2_c6.png,10862,1,227,444,31.5,3
50,6_320x stock m270_4x obj_grid_r2_c6.png,10863,1,13,487,31.5,3
50,6_320x stock m270_4x obj_grid_r2_c6.png,10864,1,10,494,31.5,3
50,6_320x stock m270_4x obj_grid_r2_c6.png,10865,1,8,449,31.5,3
50,6_320x stock m270_4x obj_grid_r2_c6.png,10866,1,84,426,31.5,3
50,6_320x stock m270_4x obj_grid_r2_c6.png,10867,1,421,413,31.5,3
50,6_320x stock m270_4x obj_grid_r2_c6.png,10868,1,119,417,46.0,3
50,6_320x stock m270_4x obj_grid_r2_c6.png,10869,1,304,418,46.0,3
50,6_320x stock m270_4x obj_grid_r2_c6.png,10870,1,62,418,46.0,3
50,6_320x stock m270_4x obj_grid_r2_c6.png,10871,1,257,419,46.0,3
50,6_320x stock m270_4x obj_grid_r2_c6.png,10872,1,102,421,46.0,3
50,6_320x stock m270_4x obj_grid_r2_c6.png,10873,1,130,424,46.0,3
50,6_320x stock m270_4x obj_grid_r2_c6.png,10874,1,417,426,46.0,3
50,6_320x stock m270_4x obj_grid_r2_c6.png,10875,1,57,429,31.5,3
50,6_320x stock m270_4x obj_grid_r2_c6.png,10876,1,110,430,46.0,3
50,6_320x stock m270_4x obj_grid_r2_c6.png,10877,1,160,438,46.0,3
50,6_320x stock m270_4x obj_grid_r2_c6.png,10878,1,425,438,31.5,3
50,6_320x stock m270_4x obj_grid_r2_c6.png,10879,1,345,442,46.0,3
50,6_320x stock m270_4x obj_grid_r2_c6.png,10880,1,361,448,46.0,3
50,6_320x stock m270_4x obj_grid_r2_c6.png,10881,1,329,450,46.0,3
50,6_320x stock m270_4x obj_grid_r2_c6.png,10882,1,174,468,46.0,3
50,6_320x stock m270_4x obj_grid_r2_c6.png,10883,1,421,471,31.5,3
50,6_320x stock m270_4x obj_grid_r2_c6.png,10884,1,231,474,31.5,3
50,6_320x stock m270_4x obj_grid_r2_c6.png,10885,1,45,477,46.0,3
50,6_320x stock m270_4x obj_grid_r2_c6.png,10886,1,106,478,46.0,3
50,6_320x stock m270_4x obj_grid_r2_c6.png,10887,1,354,480,46.0,3
50,6_320x stock m270_4x obj_grid_r2_c6.png,10888,1,157,482,46.0,3
50,6_320x stock m270_4x obj_grid_r2_c6.png,10889,1,371,482,46.0,3
50,6_320x stock m270_4x obj_grid_r2_c6.png,10890,1,335,485,31.5,3
50,6_320x stock m270_4x obj_grid_r2_c6.png,10891,1,46,489,46.0,3
50,6_320x stock m270_4x obj_grid_r2_c6.png,10892,1,129,502,46.0,3
50,6_320x stock m270_4x obj_grid_r2_c6.png,10893,1,115,504,46.0,3
50,6_320x stock m270_4x obj_grid_r2_c6.png,10894,1,163,506,46.0,3
50,6_320x stock m270_4x obj_grid_r2_c6.png,10895,1,153,6,104.0,5
50,6_320x stock m270_4x obj_grid_r2_c6.png,10896,1,424,8,74.5,4
50,6_320x stock m270_4x obj_grid_r2_c6.png,10897,1,113,11,46.0,3
50,6_320x stock m270_4x obj_grid_r2_c6.png,10898,1,222,18,31.5,3
50,6_320x stock m270_4x obj_grid_r2_c6.png,10899,1,476,48,104.0,5
50,6_320x stock m270_4x obj_grid_r2_c6.png,10900,1,10,50,46.0,3
50,6_320x stock m270_4x obj_grid_r2_c6.png,10901,1,101,64,46.0,3
50,6_320x stock m270_4x obj_grid_r2_c6.png,10902,1,13,76,46.0,3
50,6_320x stock m270_4x obj_grid_r2_c6.png,10903,1,330,75,46.0,3
50,6_320x stock m270_4x obj_grid_r2_c6.png,10904,1,385,77,46.0,3
50,6_320x stock m270_4x obj_grid_r2_c6.png,10905,1,228,78,74.5,4
50,6_320x stock m270_4x obj_grid_r2_c6.png,10906,1,177,86,46.0,3
50,6_320x stock m270_4x obj_grid_r2_c6.png,10907,1,204,85,46.0,3
50,6_320x stock m270_4x obj_grid_r2_c6.png,10908,1,415,88,46.0,3
50,6_320x stock m270_4x obj_grid_r2_c6.png,10909,1,264,95,74.5,4
50,6_320x stock m270_4x obj_grid_r2_c6.png,10910,1,140,95,46.0,3
50,6_320x stock m270_4x obj_grid_r2_c6.png,10911,1,189,102,74.5,4
50,6_320x stock m270_4x obj_grid_r2_c6.png,10912,1,36,104,46.0,3
50,6_320x stock m270_4x obj_grid_r2_c6.png,10913,1,138,111,46.0,3
50,6_320x stock m270_4x obj_grid_r2_c6.png,10914,1,316,114,74.5,4
50,6_320x stock m270_4x obj_grid_r2_c6.png,10915,1,184,116,74.5,4
50,6_320x stock m270_4x obj_grid_r2_c6.png,10916,1,74,121,46.0,3
50,6_320x stock m270_4x obj_grid_r2_c6.png,10917,1,55,123,46.0,3
50,6_320x stock m270_4x obj_grid_r2_c6.png,10918,1,22,123,31.5,3
50,6_320x stock m270_4x obj_grid_r2_c6.png,10919,1,381,130,74.5,4
50,6_320x stock m270_4x obj_grid_r2_c6.png,10920,1,84,132,46.0,3
50,6_320x stock m270_4x obj_grid_r2_c6.png,10921,1,239,134,46.0,3
50,6_320x stock m270_4x obj_grid_r2_c6.png,10922,1,35,137,46.0,3
50,6_320x stock m270_4x obj_grid_r2_c6.png,10923,1,101,141,46.0,3
50,6_320x stock m270_4x obj_grid_r2_c6.png,10924,1,193,142,46.0,3
50,6_320x stock m270_4x obj_grid_r2_c6.png,10925,1,79,142,46.0,3
50,6_320x stock m270_4x obj_grid_r2_c6.png,10926,1,109,150,46.0,3
50,6_320x stock m270_4x obj_grid_r2_c6.png,10927,1,69,152,46.0,3
50,6_320x stock m270_4x obj_grid_r2_c6.png,10928,1,27,153,31.5,3
50,6_320x stock m270_4x obj_grid_r2_c6.png,10929,1,128,156,74.5,4
50,6_320x stock m270_4x obj_grid_r2_c6.png,10930,1,365,155,46.0,3
50,6_320x stock m270_4x obj_grid_r2_c6.png,10931,1,286,157,46.0,3
50,6_320x stock m270_4x obj_grid_r2_c6.png,10932,1,207,158,46.0,3
50,6_320x stock m270_4x obj_grid_r2_c6.png,10933,1,152,160,46.0,3
50,6_320x stock m270_4x obj_grid_r2_c6.png,10934,1,432,160,74.5,4
50,6_320x stock m270_4x obj_grid_r2_c6.png,10935,1,461,166,46.0,3
50,6_320x stock m270_4x obj_grid_r2_c6.png,10936,1,293,166,46.0,3
50,6_320x stock m270_4x obj_grid_r2_c6.png,10937,1,150,170,31.5,3
50,6_320x stock m270_4x obj_grid_r2_c6.png,10938,1,70,172,46.0,3
50,6_320x stock m270_4x obj_grid_r2_c6.png,10939,1,484,174,46.0,3
50,6_320x stock m270_4x obj_grid_r2_c6.png,10940,1,202,180,46.0,3
50,6_320x stock m270_4x obj_grid_r2_c6.png,10941,1,143,187,46.0,3
50,6_320x stock m270_4x obj_grid_r2_c6.png,10942,1,117,190,46.0,3
50,6_320x stock m270_4x obj_grid_r2_c6.png,10943,1,193,191,46.0,3
50,6_320x stock m270_4x obj_grid_r2_c6.png,10944,1,156,195,46.0,3
50,6_320x stock m270_4x obj_grid_r2_c6.png,10945,1,255,198,46.0,3
50,6_320x stock m270_4x obj_grid_r2_c6.png,10946,1,451,198,46.0,3
50,6_320x stock m270_4x obj_grid_r2_c6.png,10947,1,214,198,46.0,3
50,6_320x stock m270_4x obj_grid_r2_c6.png,10948,1,102,199,46.0,3
50,6_320x stock m270_4x obj_grid_r2_c6.png,10949,1,184,205,46.0,3
50,6_320x stock m270_4x obj_grid_r2_c6.png,10950,1,154,206,46.0,3
50,6_320x stock m270_4x obj_grid_r2_c6.png,10951,1,452,209,46.0,3
50,6_320x stock m270_4x obj_grid_r2_c6.png,10952,1,258,213,74.5,4
50,6_320x stock m270_4x obj_grid_r2_c6.png,10953,1,156,222,31.5,3
50,6_320x stock m270_4x obj_grid_r2_c6.png,10954,1,187,223,46.0,3
50,6_320x stock m270_4x obj_grid_r2_c6.png,10955,1,243,225,74.5,4
50,6_320x stock m270_4x obj_grid_r2_c6.png,10956,1,445,225,46.0,3
50,6_320x stock m270_4x obj_grid_r2_c6.png,10957,1,364,230,46.0,3
50,6_320x stock m270_4x obj_grid_r2_c6.png,10958,1,249,241,46.0,3
50,6_320x stock m270_4x obj_grid_r2_c6.png,10959,1,287,243,46.0,3
50,6_320x stock m270_4x obj_grid_r2_c6.png,10960,1,268,245,74.5,4
50,6_320x stock m270_4x obj_grid_r2_c6.png,10961,1,72,249,46.0,3
50,6_320x stock m270_4x obj_grid_r2_c6.png,10962,1,424,253,46.0,3
50,6_320x stock m270_4x obj_grid_r2_c6.png,10963,1,365,253,46.0,3
50,6_320x stock m270_4x obj_grid_r2_c6.png,10964,1,282,254,46.0,3
50,6_320x stock m270_4x obj_grid_r2_c6.png,10965,1,14,255,46.0,3
50,6_320x stock m270_4x obj_grid_r2_c6.png,10966,1,342,257,46.0,3
50,6_320x stock m270_4x obj_grid_r2_c6.png,10967,1,468,258,46.0,3
50,6_320x stock m270_4x obj_grid_r2_c6.png,10968,1,508,258,31.5,3
50,6_320x stock m270_4x obj_grid_r2_c6.png,10969,1,48,267,46.0,3
50,6_320x stock m270_4x obj_grid_r2_c6.png,10970,1,135,270,46.0,3
50,6_320x stock m270_4x obj_grid_r2_c6.png,10971,1,336,270,46.0,3
50,6_320x stock m270_4x obj_grid_r2_c6.png,10972,1,464,276,46.0,3
50,6_320x stock m270_4x obj_grid_r2_c6.png,10973,1,260,281,46.0,3
50,6_320x stock m270_4x obj_grid_r2_c6.png,10974,1,231,285,46.0,3
50,6_320x stock m270_4x obj_grid_r2_c6.png,10975,1,135,286,46.0,3
50,6_320x stock m270_4x obj_grid_r2_c6.png,10976,1,159,290,46.0,3
50,6_320x stock m270_4x obj_grid_r2_c6.png,10977,1,259,303,46.0,3
50,6_320x stock m270_4x obj_grid_r2_c6.png,10978,1,238,303,46.0,3
50,6_320x stock m270_4x obj_grid_r2_c6.png,10979,1,466,307,46.0,3
50,6_320x stock m270_4x obj_grid_r2_c6.png,10980,1,305,307,46.0,3
50,6_320x stock m270_4x obj_grid_r2_c6.png,10981,1,335,309,46.0,3
50,6_320x stock m270_4x obj_grid_r2_c6.png,10982,1,509,309,8.0,1
50,6_320x stock m270_4x obj_grid_r2_c6.png,10983,1,56,311,46.0,3
